Unnamed: 0,Unnamed: 1,DATA,DATA.1
Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh)
14,1587736800000,2.376,0.27
15,1587740400000,2.475,0.267
16,1587744000000,1.11,8.382
17,1587747600000,0.522,1.032
18,1587751200000,0.17400000000000002,1.9206
19,1587754800000,0.024,13.4508
20,1587758400000,0.021,3.399
21,1587762000000,0.015,1.647
22,1587765600000,0.033,8.364
23,1587769200000,0,0.69993
0,1587772800000,0,0.32596739999999996
1,1587776400000,0,0.1359864
2,1587780000000,0,0.1379862
3,1587783600000,0,0.183
4,1587787200000,0.018000000000000002,0.492
5,1587790800000,0.012,0.453
6,1587794400000,0.453,0.498
7,1587798000000,0.684,6.591
8,1587801600000,2.034,8.562
9,1587805200000,6.87,0
10,1587808800000,9.435,0
11,1587812400000,1.887,0.201
12,1587816000000,2.709,0.393
13,1587819600000,1.524,0.192
14,1587823200000,8.616,0
15,1587826800000,4.173,0.33
16,1587830400000,0.096,5.475
17,1587834000000,1.323,0.687
18,1587837600000,0.252,4.356
19,1587841200000,0.048,3.8544
20,1587844800000,0,2.904
21,1587848400000,0,1.596
22,1587852000000,0,26.469
23,1587855600000,0,0.639936
0,1587859200000,0,1.1138886
1,1587862800000,0,0.4459554
2,1587866400000,0,0.1459854
3,1587870000000,0,0.201
4,1587873600000,0.012,0.219
5,1587877200000,0.213,0.501
6,1587880800000,1.6139999999999999,1.596
7,1587884400000,3.957,0.87
8,1587888000000,5.889,0.336
9,1587891600000,1.998,0.321
10,1587895200000,2.586,0.303
11,1587898800000,2.154,0.585
12,1587902400000,3.432,0.231
13,1587906000000,9.912,0.051000000000000004
14,1587909600000,6.474,0.492
15,1587913200000,2.301,0.6900000000000001
16,1587916800000,1.629,0.468
17,1587920400000,0.5760000000000001,0.534
18,1587924000000,0.258,13.4244
19,1587927600000,0.057,3.2736
20,1587931200000,0.015,3.0228
21,1587934800000,0,1.623
22,1587938400000,0.018000000000000002,1.716
23,1587942000000,0,0.8019198
0,1587945600000,0,0.41195879999999996
1,1587949200000,0,0.2139786
2,1587952800000,0,0.2079792
3,1587956400000,0,0.333
4,1587960000000,0.009000000000000001,0.615
5,1587963600000,0.006,0.591
6,1587967200000,0.513,0.243
7,1587970800000,0.801,0.591
8,1587974400000,0.582,0.465
9,1587978000000,1.587,0.213
10,1587981600000,1.8359999999999999,0.225
11,1587985200000,0.687,0.483
12,1587988800000,1.647,0.195
13,1587992400000,1.203,0.216
14,1587996000000,0.981,0.231
15,1587999600000,1.311,0.192
16,1588003200000,0.28200000000000003,0.48
17,1588006800000,1.053,4.635
18,1588010400000,0.12,1.7688000000000001
19,1588014000000,0.042,1.7622
20,1588017600000,0.012,1.6104
21,1588021200000,0,0.216
22,1588024800000,0.021,1.428
23,1588028400000,0,0.6939306
0,1588032000000,0,0.32796719999999996
1,1588035600000,0,0.2159784
2,1588039200000,0,0.2119788
3,1588042800000,0,0.5760000000000001
4,1588046400000,0.003,0.657
5,1588050000000,0.012,0.336
6,1588053600000,0.255,0.384
7,1588057200000,0.378,7.176
8,1588060800000,0.864,2.7119999999999997
9,1588064400000,1.272,2.301
10,1588068000000,1.161,2.391
11,1588071600000,0.489,2.481
12,1588075200000,1.029,2.565
13,1588078800000,1.191,2.523
14,1588082400000,1.167,1.9380000000000002
15,1588086000000,0.6900000000000001,2.211
16,1588089600000,0.306,2.112
17,1588093200000,0.357,4.593
18,1588096800000,0.111,6.402
19,1588100400000,0.036000000000000004,25.1196
20,1588104000000,0.024,6.435
21,1588107600000,0,14.487
22,1588111200000,0.003,8.271
23,1588114800000,0,1.4718528
0,1588118400000,0,1.0638936
1,1588122000000,0,0.9459054
2,1588125600000,0,0.2020798
3,1588129200000,0,0.318
4,1588132800000,0.012,0.579
5,1588136400000,0.021,0.372
6,1588140000000,0.183,0.42
7,1588143600000,0.23700000000000002,0.81
8,1588147200000,0.489,1.044
9,1588150800000,0.807,1.887
10,1588154400000,0.855,0.498
11,1588158000000,0.885,0.747
12,1588161600000,1.035,5.979
13,1588165200000,0.846,8.37
14,1588168800000,0.804,0.264
15,1588172400000,0.63,0.969
16,1588176000000,0.81,0.81
17,1588179600000,0.342,0.39
18,1588183200000,0.138,2.4024
19,1588186800000,0.048,3.9072
20,1588190400000,0.009000000000000001,4.1646
21,1588194000000,0.009000000000000001,2.22
22,1588197600000,0.012,26.394
23,1588201200000,0,1.6898309999999999
0,1588204800000,0,1.559844
1,1588208400000,0,0.1419858
2,1588212000000,0,0.1419858
3,1588215600000,0,0.45
4,1588219200000,0.009000000000000001,0.216
5,1588222800000,0.006,0.231
6,1588226400000,0.336,2.436
7,1588230000000,0.6900000000000001,0.756
8,1588233600000,0.783,0.357
9,1588237200000,0.876,0.339
10,1588240800000,0.9510000000000001,0.23700000000000002
11,1588244400000,0.855,0.45
12,1588248000000,0.633,0.534
13,1588251600000,0.765,0.48
14,1588255200000,0.714,0.23700000000000002
15,1588258800000,0.714,0.261
16,1588262400000,0.28500000000000003,0.249
17,1588266000000,0.51,2.076
18,1588269600000,0.267,5.5704
19,1588273200000,0.054,7.0092
20,1588276800000,0.015,6.204
21,1588280400000,0,3.285
22,1588284000000,0.018000000000000002,3.102
23,1588287600000,0,1.9438056
0,1588291200000,0,0.1559844
1,1588294800000,0,0.3159684
2,1588298400000,0,0.1459854
3,1588302000000,0,0.21
4,1588305600000,0.006,0.228
5,1588309200000,0.234,0.63
6,1588312800000,0.858,1.125
7,1588316400000,4.266,0.834
8,1588320000000,6.033,0.396
9,1588323600000,7.662,0.18
10,1588327200000,8.31,0
11,1588330800000,9.138,0
12,1588334400000,9.048,0.006
13,1588338000000,8.118,0.114
14,1588341600000,6.555,0.015
15,1588345200000,4.533,0.042
16,1588348800000,1.608,0.21
17,1588352400000,0.588,0.519
18,1588356000000,0.34500000000000003,9.6954
19,1588359600000,0.057,3.135
20,1588363200000,0.012,2.541
21,1588366800000,0.024,1.512
22,1588370400000,0.018000000000000002,2.214
23,1588374000000,0,0.829917
0,1588377600000,0,0.16198379999999998
1,1588381200000,0,0.3759624
2,1588384800000,0,0.19998000000000002
3,1588388400000,0,0.318
4,1588392000000,0.009000000000000001,0.342
5,1588395600000,0.222,0.624
6,1588399200000,0.453,0.618
7,1588402800000,2.208,0.648
8,1588406400000,2.394,0.804
9,1588410000000,2.5380000000000003,0.387
10,1588413600000,1.311,0.225
11,1588417200000,0.84,0.24
12,1588420800000,1.863,0.195
13,1588424400000,0.771,0.516
14,1588428000000,1.137,0.216
15,1588431600000,2.277,0.201
16,1588435200000,0.795,0.252
17,1588438800000,0.717,0.231
18,1588442400000,0.486,10.8438
19,1588446000000,0.123,6.765
20,1588449600000,0.015,5.0886
21,1588453200000,0.009000000000000001,2.904
22,1588456800000,0.003,1.812
23,1588460400000,0,0.7519248
0,1588464000000,0,0.6219378
1,1588467600000,0,0.20597939999999998
2,1588471200000,0,0.21997799999999998
3,1588474800000,0,0.579
4,1588478400000,0.006,0.216
5,1588482000000,0.312,0.24
6,1588485600000,1.566,0.486
7,1588489200000,2.7030000000000003,0.93
8,1588492800000,3.039,8.691
9,1588496400000,6.693,0
10,1588500000000,6.813,0
11,1588503600000,9.288,0.114
12,1588507200000,9.417,0.17400000000000002
13,1588510800000,8.574,0
14,1588514400000,1.986,0.594
15,1588518000000,4.962,0.23700000000000002
16,1588521600000,1.683,0.198
17,1588525200000,0.7020000000000001,1.11
18,1588528800000,0.201,1.4718
19,1588532400000,0.08700000000000001,0.7854
20,1588536000000,0.006,1.8282
21,1588539600000,0.003,0.729
22,1588543200000,0,25.848
23,1588546800000,0,0.8339166
0,1588550400000,0,0.2219778
1,1588554000000,0,0.2079792
2,1588557600000,0,0.2139786
3,1588561200000,0,0.585
4,1588564800000,0.009000000000000001,0.24
5,1588568400000,0.177,0.231
6,1588572000000,0.705,6.879
7,1588575600000,1.65,1.803
8,1588579200000,3.924,0.108
9,1588582800000,6.996,0
10,1588586400000,7.896,0
11,1588590000000,8.679,0.12
12,1588593600000,8.493,0
13,1588597200000,7.533,0
14,1588600800000,6.39,0.051000000000000004
15,1588604400000,4.377,0.267
16,1588608000000,2.169,0.39
17,1588611600000,0.597,5.472
18,1588615200000,0.33,1.2012
19,1588618800000,0.096,1.7886000000000002
20,1588622400000,0.006,2.0922
21,1588626000000,0,0.978
22,1588629600000,0,1.1219999999999999
23,1588633200000,0,1.05
0,1588636800000,0,1.3318668
1,1588640400000,0,1.0578942
2,1588644000000,0,0.1459854
3,1588647600000,0,0.216
4,1588651200000,0.018000000000000002,0.252
5,1588654800000,0.318,0.261
6,1588658400000,1.089,0.201
7,1588662000000,3.996,0.324
8,1588665600000,5.667,2.271
9,1588669200000,7.101,1.374
10,1588672800000,7.833,0.459
11,1588676400000,8.577,0.309
12,1588680000000,8.508,0.39
13,1588683600000,7.797,0.339
14,1588687200000,6.351,0.357
15,1588690800000,4.545,0.28800000000000003
16,1588694400000,2.088,0.303
17,1588698000000,0.507,1.1280000000000001
18,1588701600000,0.28200000000000003,18.9816
19,1588705200000,0.14100000000000001,12.3816
20,1588708800000,0.027,19.7142
21,1588712400000,0.003,1.446
22,1588716000000,0.012,1.77
23,1588719600000,0,0.829917
0,1588723200000,0,1.0818918
1,1588726800000,0,1.1478852
2,1588730400000,0,0.37796219999999997
3,1588734000000,0,0.219
4,1588737600000,0.033,0.267
5,1588741200000,0.34500000000000003,0.249
6,1588744800000,0.936,11.745
7,1588748400000,3.834,5.43
8,1588752000000,5.583,1.041
9,1588755600000,7.038,0.14400000000000002
10,1588759200000,7.7940000000000005,0.015
11,1588762800000,8.352,0.147
12,1588766400000,8.451,0
13,1588770000000,7.59,0
14,1588773600000,6.321,0.027
15,1588777200000,4.398,0.195
16,1588780800000,2.223,0.5640000000000001
17,1588784400000,0.501,0.369
18,1588788000000,0.28800000000000003,0.5676
19,1588791600000,0.105,0.5478000000000001
20,1588795200000,0,2.8842
21,1588798800000,0.012,1.8479999999999999
22,1588802400000,0.015,0.927
23,1588806000000,0,0.6519347999999999
0,1588809600000,0,0.9525
1,1588813200000,0,0.29797019999999996
2,1588816800000,0,0.4839516
3,1588820400000,0,0.228
4,1588824000000,0.009000000000000001,0.228
5,1588827600000,0.342,0.28200000000000003
6,1588831200000,1.242,0.615
7,1588834800000,3.7560000000000002,0.489
8,1588838400000,5.418,0.177
9,1588842000000,6.858,0.438
10,1588845600000,7.566,0.753
11,1588849200000,8.223,0.489
12,1588852800000,8.082,0
13,1588856400000,7.479,0.075
14,1588860000000,6.144,0.027
15,1588863600000,4.428,0.444
16,1588867200000,2.226,0.177
17,1588870800000,0.51,0.234
18,1588874400000,0.273,1.6632
19,1588878000000,0.123,1.3728
20,1588881600000,0.003,2.6268000000000002
21,1588885200000,0.012,1.788
22,1588888800000,0.021,2.025
23,1588892400000,0,1.7018298
0,1588896000000,0,0.1839816
1,1588899600000,0,0.16398359999999998
2,1588903200000,0,0.1519848
3,1588906800000,0,0.48
4,1588910400000,0.015,0.246
5,1588914000000,0.387,0.405
6,1588917600000,1.146,1.452
7,1588921200000,3.642,2.142
8,1588924800000,5.493,0.027
9,1588928400000,6.933,0.012
10,1588932000000,7.602,0.153
11,1588935600000,8.358,0.126
12,1588939200000,8.235,0
13,1588942800000,7.479,0
14,1588946400000,6.027,1.215
15,1588950000000,4.176,0.33
16,1588953600000,2.085,0.165
17,1588957200000,0.768,0.504
18,1588960800000,0.45,2.4948
19,1588964400000,0.114,1.3266
20,1588968000000,0.033,1.5906
21,1588971600000,0.003,1.6920000000000002
22,1588975200000,0.018000000000000002,1.839
23,1588978800000,0,0.7539246
0,1588982400000,0,0.5619438
1,1588986000000,0,0.3159684
2,1588989600000,0,0.139986
3,1588993200000,0,0.192
4,1588996800000,0.009000000000000001,0.615
5,1589000400000,0.381,0.366
6,1589004000000,1.584,0.339
7,1589007600000,3.864,0.582
8,1589011200000,5.64,3.114
9,1589014800000,7.026,0
10,1589018400000,4.338,0.09
11,1589022000000,9.414,0.14400000000000002
12,1589025600000,6.831,0.267
13,1589029200000,8.073,0.225
14,1589032800000,6.252,0.135
15,1589036400000,3.534,0.18
16,1589040000000,2.769,0.453
17,1589043600000,0.846,0.708
18,1589047200000,0.603,1.0098
19,1589050800000,0.156,2.838
20,1589054400000,0.039,2.508
21,1589058000000,0.015,9.633
22,1589061600000,0.024,26.085
23,1589065200000,0,0.7959204
0,1589068800000,0,1.6338366
1,1589072400000,0,0.8939106
2,1589076000000,0,0.1439856
3,1589079600000,0,0.216
4,1589083200000,0,0.48
5,1589086800000,0.105,0.399
6,1589090400000,0.312,0.666
7,1589094000000,1.317,2.457
8,1589097600000,4.842,0.024
9,1589101200000,3.144,0.135
10,1589104800000,3.177,0.384
11,1589108400000,10.998,0
12,1589112000000,2.052,0.393
13,1589115600000,3.63,0.246
14,1589119200000,6.558,0.495
15,1589122800000,2.265,0.5640000000000001
16,1589126400000,2.775,0.129
17,1589130000000,1.188,0.933
18,1589133600000,0.786,2.0592
19,1589137200000,0.117,5.0028
20,1589140800000,0.024,19.965
21,1589144400000,0.012,1.434
22,1589148000000,0.003,1.629
23,1589151600000,0,1.3858614
0,1589155200000,0,1.1038896
1,1589158800000,0,0.29397059999999997
2,1589162400000,0,0.29997
3,1589166000000,0,0.183
4,1589169600000,0,0.219
5,1589173200000,0.504,0.366
6,1589176800000,0.975,0.35100000000000003
7,1589180400000,3.969,1.041
8,1589184000000,5.745,0.228
9,1589187600000,7.149,0
10,1589191200000,8.214,0.105
11,1589194800000,9.096,0.126
12,1589198400000,9.21,0.117
13,1589202000000,8.112,0.153
14,1589205600000,5.088,0.168
15,1589209200000,3.114,0.222
16,1589212800000,2.715,0.507
17,1589216400000,1.443,0.462
18,1589220000000,0.771,18.381
19,1589223600000,0.147,2.046
20,1589227200000,0.021,1.452
21,1589230800000,0.003,1.233
22,1589234400000,0.03,2.418
23,1589238000000,0,1.8255
0,1589241600000,0,0.7039295999999999
1,1589245200000,0,0.3739626
2,1589248800000,0,0.139986
3,1589252400000,0,0.20400000000000001
4,1589256000000,0.012,0.51
5,1589259600000,0.228,0.267
6,1589263200000,1.548,0.225
7,1589266800000,1.893,0.201
8,1589270400000,2.127,2.805
9,1589274000000,6.9719999999999995,2.142
10,1589277600000,5.232,1.8090000000000002
11,1589281200000,3.3,0.294
12,1589284800000,0.747,0.72
13,1589288400000,1.662,0.747
14,1589292000000,1.533,0.507
15,1589295600000,1.755,0.861
16,1589299200000,1.494,1.023
17,1589302800000,1.11,1.02
18,1589306400000,0.09,2.0922
19,1589310000000,0.126,2.3298
20,1589313600000,0.012,3.1614
21,1589317200000,0.009000000000000001,1.167
22,1589320800000,0.012,5.946
23,1589324400000,0,1.9438056
0,1589328000000,0,0.9859013999999999
1,1589331600000,0,0.139986
2,1589335200000,0,0.3039696
3,1589338800000,0,0.192
4,1589342400000,0.003,0.339
5,1589346000000,0.018000000000000002,0.36
6,1589349600000,0.483,0.34800000000000003
7,1589353200000,0.843,1.1280000000000001
8,1589356800000,2.073,1.521
9,1589360400000,2.121,1.3559999999999999
10,1589364000000,3.36,0.8310000000000001
11,1589367600000,8.196,0.507
12,1589371200000,3.033,5.838
13,1589374800000,6.717,1.023
14,1589378400000,4.977,0.624
15,1589382000000,3.789,0.6000000000000001
16,1589385600000,2.511,0.156
17,1589389200000,1.365,0.324
18,1589392800000,0.468,0.7656000000000001
19,1589396400000,0.34800000000000003,2.706
20,1589400000000,0.012,2.2968
21,1589403600000,0,1.041
22,1589407200000,0.021,1.4969999999999999
23,1589410800000,0,0.7619237999999999
0,1589414400000,0,0.9899009999999999
1,1589418000000,0,1.0558944
2,1589421600000,0,0.3059694
3,1589425200000,0,0.327
4,1589428800000,0.015,0.354
5,1589432400000,0.249,0.363
6,1589436000000,1.158,0.597
7,1589439600000,3.024,0.309
8,1589443200000,5.772,0.138
9,1589446800000,3.45,0.219
10,1589450400000,4.332,0.5700000000000001
11,1589454000000,4.764,0.279
12,1589457600000,1.929,0.381
13,1589461200000,5.031,0.51
14,1589464800000,6.486,0.123
15,1589468400000,4.359,0.324
16,1589472000000,2.379,0.28500000000000003
17,1589475600000,1.197,0.558
18,1589479200000,0.504,12.804
19,1589482800000,0.159,2.3496
20,1589486400000,0.015,3.6234
21,1589490000000,0.012,25.02
22,1589493600000,0.012,1.089
23,1589497200000,0,0.5579442
0,1589500800000,0,0.963
1,1589504400000,0,1.0718928
2,1589508000000,0,0.3019698
3,1589511600000,0,0.195
4,1589515200000,0.009000000000000001,0.219
5,1589518800000,0.432,0.252
6,1589522400000,1.032,0.513
7,1589526000000,3.849,0.402
8,1589529600000,5.6850000000000005,0.219
9,1589533200000,7.143,0.048
10,1589536800000,7.842,0
11,1589540400000,8.469,0.129
12,1589544000000,7.95,0
13,1589547600000,7.422,0.024
14,1589551200000,6.345,0.387
15,1589554800000,4.584,0.384
16,1589558400000,2.382,8.283
17,1589562000000,0.648,0.903
18,1589565600000,0.357,2.5608
19,1589569200000,0.168,1.4388
20,1589572800000,0.039,2.9436
21,1589576400000,0.027,1.65
22,1589580000000,0.006,2.055
23,1589583600000,0,0.679932
0,1589587200000,0,0.2419758
1,1589590800000,0,0.3719628
2,1589594400000,0,0.1319868
3,1589598000000,0,0.234
4,1589601600000,0,0.468
5,1589605200000,0.40800000000000003,0.42
6,1589608800000,0.798,0.312
7,1589612400000,0.606,1.803
8,1589616000000,1.626,1.9500000000000002
9,1589619600000,4.017,1.755
10,1589623200000,6.222,0.318
11,1589626800000,5.034,0.324
12,1589630400000,5.166,0.333
13,1589634000000,1.887,0.228
14,1589637600000,1.509,0.438
15,1589641200000,1.305,24.954
16,1589644800000,2.883,0.249
17,1589648400000,1.422,0.222
18,1589652000000,0.642,1.188
19,1589655600000,0.28800000000000003,1.32
20,1589659200000,0.036000000000000004,2.6532
21,1589662800000,0.012,1.8359999999999999
22,1589666400000,0.006,1.884
23,1589670000000,0,0.8419158
0,1589673600000,0,1.0818918
1,1589677200000,0,0.2259774
2,1589680800000,0,0.2079792
3,1589684400000,0,0.45
4,1589688000000,0.015,0.234
5,1589691600000,0.306,0.24
6,1589695200000,1.404,0.504
7,1589698800000,3.939,0.6990000000000001
8,1589702400000,7.209,0.639
9,1589706000000,7.5120000000000005,0.20700000000000002
10,1589709600000,8.304,0.135
11,1589713200000,9.102,0.063
12,1589716800000,8.886,0
13,1589720400000,7.773,0.033
14,1589724000000,6.486,0.201
15,1589727600000,4.671,0.081
16,1589731200000,2.442,0.177
17,1589734800000,0.675,1.101
18,1589738400000,0.354,1.2606
19,1589742000000,0.192,1.089
20,1589745600000,0.024,2.5476
21,1589749200000,0.015,1.473
22,1589752800000,0.012,1.374
23,1589756400000,0,0.7459254
0,1589760000000,0,0.8959104
1,1589763600000,0,1.0458954
2,1589767200000,0,0.1359864
3,1589770800000,0,0.324
4,1589774400000,0.003,0.321
5,1589778000000,0.252,0.516
6,1589781600000,0.8310000000000001,0.51
7,1589785200000,1.974,0.201
8,1589788800000,1.995,0.492
9,1589792400000,3.933,0.519
10,1589796000000,4.026,0.20400000000000001
11,1589799600000,9.873,0
12,1589803200000,9.732,0
13,1589806800000,3.147,0.393
14,1589810400000,4.608,0.096
15,1589814000000,5.622,0.486
16,1589817600000,2.478,2.481
17,1589821200000,1.002,0.744
18,1589824800000,0.255,1.0296
19,1589828400000,0.216,0.8514
20,1589832000000,0.021,1.3860000000000001
21,1589835600000,0.024,1.263
22,1589839200000,0.009000000000000001,0.867
23,1589842800000,0,1.065
0,1589846400000,0,0.4259574
1,1589850000000,0,0.2279772
2,1589853600000,0,0.32396759999999997
3,1589857200000,0,0.216
4,1589860800000,0.003,0.228
5,1589864400000,0.441,0.507
6,1589868000000,1.437,0.459
7,1589871600000,2.2800000000000002,0.312
8,1589875200000,5.181,0.54
9,1589878800000,7.353,1.767
10,1589882400000,8.046,0.9510000000000001
11,1589886000000,8.604,0.015
12,1589889600000,8.406,0.28200000000000003
13,1589893200000,7.8629999999999995,0.28200000000000003
14,1589896800000,6.186,1.08
15,1589900400000,4.614,0.07200000000000001
16,1589904000000,2.409,0.381
17,1589907600000,0.729,0.372
18,1589911200000,0.399,0.7722
19,1589914800000,0.186,0.5544
20,1589918400000,0.033,0.6666000000000001
21,1589922000000,0.003,6.207
22,1589925600000,0.003,4.329
23,1589929200000,0,0.6939306
0,1589932800000,0,0.40595939999999997
1,1589936400000,0,0.159984
2,1589940000000,0,0.1379862
3,1589943600000,0,0.462
4,1589947200000,0.021,0.228
5,1589950800000,0.255,0.234
6,1589954400000,0.534,0.588
7,1589958000000,1.347,0.723
8,1589961600000,2.475,0.561
9,1589965200000,7.464,1.6920000000000002
10,1589968800000,7.941,1.509
11,1589972400000,8.715,1.284
12,1589976000000,8.307,7.341
13,1589979600000,7.515,0.306
14,1589983200000,6.477,1.104
15,1589986800000,4.647,1.212
16,1589990400000,2.517,1.236
17,1589994000000,0.765,1.617
18,1589997600000,0.426,3.069
